page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
10169,Yegor Balinov ,\/Yegor_Balinov_,Secret Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,,Living Characters,2,Nov-92,1992
622375,Alessandro Brannex ,\/Alessandro_Brannex_,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Sep-93,1993
93214,Andre LeRoux ,\/Andre_LeRoux_,Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,2,Sep-93,1993
88589,Andromeda  ,\/Andromeda__,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,2,Dec-93,1993
347237,Andwella ,\/Andwella_,,Good Characters,,,Female Characters,,Living Characters,2,Jan-93,1993
62354,Angel of Vengeance ,\/Angel_of_Vengeance_,Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Jan-93,1993
731131,Anskar ,\/Anskar_,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,2,Jan-93,1993
27585,Ard ,\/Ard_,Secret Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Jun-93,1993
335751,Ars Magna ,\/Ars_Magna_,,,,,,,Living Characters,2,Dec-93,1993
19145,Astra  ,\/Astra__,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2,Jan-93,1993
42373,Augustyne Phyffe ,\/Augustyne_Phyffe_,No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Jan-93,1993
335126,Bad Timing ,\/Bad_Timing_,Secret Identity,Bad Characters,Red Eyes,Grey Hair,,,Living Characters,2,Dec-93,1993
16257,Ballistik ,\/Ballistik_,,Bad Characters,,Red Hair,Female Characters,,Living Characters,2,Dec-93,1993
611692,Berserker 7 ,\/Berserker_7_,Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,2,Jun-93,1993
118868,Bezial ,\/Bezial_,Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Aug-93,1993
113374,Black Curator ,\/Black_Curator_,Public Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Aug-93,1993
285561,Blitz ,\/Blitz_,Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,2,Dec-93,1993
85041,Boneyard ,\/Boneyard_,Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,2,Mar-93,1993
15628,Butane ,\/Butane_,Secret Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Apr-93,1993
17172,Carcass ,\/Carcass_,,,,,Male Characters,,Living Characters,2,Oct-93,1993
27272,Carjack ,\/Carjack_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,Jun-93,1993
529485,Cassandra  ,\/Cassandra__,Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2,Apr-93,1993
15629,Celery ,\/Celery_,Secret Identity,,,Green Hair,Male Characters,,Living Characters,2,Feb-93,1993
15362,Chon Li ,\/Chon_Li_,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Oct-93,1993
504138,Contract ,\/Contract_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Apr-93,1993
557949,Cubist ,\/Cubist_,Secret Identity,,,,Male Characters,,Living Characters,2,Jul-93,1993
16367,Cyanide ,\/Cyanide_,Secret Identity,Neutral Characters,Yellow Eyes,Bald,Male Characters,,Living Characters,2,Feb-93,1993
12791,David Roberts ,\/David_Roberts_,Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Jan-93,1993
40659,Depth Charge ,\/Depth_Charge_,Secret Identity,Neutral Characters,,Red Hair,Male Characters,,Living Characters,2,Jul-93,1993
16312,Dick Chalker ,\/Dick_Chalker_,Secret Identity,Bad Characters,,No Hair,Male Characters,,Deceased Characters,2,Apr-93,1993
300608,Doka  ,\/Doka__,Secret Identity,Bad Characters,Green Eyes,,Male Characters,,Deceased Characters,2,Oct-93,1993
300936,Enteki I  ,\/Enteki_I__,Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Oct-93,1993
16418,Epsilon Red ,\/Epsilon_Red_,,,,Blond Hair,Male Characters,,Living Characters,2,Apr-93,1993
731313,Ept-Rass ,\/Ept-Rass_,No Dual Identity,Bad Characters,,Bald,Male Characters,,Living Characters,2,Jul-93,1993
298132,Ferret  ,\/Ferret__,Secret Identity,Neutral Characters,Yellow Eyes,Brown Hair,Male Characters,,Living Characters,2,Apr-93,1993
557916,Feruze  ,\/Feruze__,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-93,1993
41974,Flagstone ,\/Flagstone_,Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,Jul-93,1993
525228,Franz Lubischt ,\/Franz_Lubischt_,Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,2,Jan-93,1993
285994,Fugue  ,\/Fugue__,Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,Nov-93,1993
524973,Furman ,\/Furman_,Secret Identity,,,,Male Characters,,Living Characters,2,Mar-93,1993
557952,Glaze ,\/Glaze_,Secret Identity,,,White Hair,Female Characters,,Living Characters,2,Jul-93,1993
286405,Glora Teth ,\/Glora_Teth_,Secret Identity,Good Characters,White Eyes,Brown Hair,Female Characters,,Living Characters,2,Dec-93,1993
632279,Gopher  ,\/Gopher__,Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,2,May-93,1993
16621,Gordon Lefferts ,\/Gordon_Lefferts_,Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,2,Jan-93,1993
16607,Henri LeBeau ,\/Henri_LeBeau_,,Neutral Characters,,Bald,Male Characters,,Deceased Characters,2,Dec-93,1993
130072,Henry McCoy  ,\/Henry_McCoy__,Secret Identity,Bad Characters,Blue Eyes,Blue Hair,Male Characters,,Deceased Characters,2,Dec-93,1993
490635,High Technician ,\/High_Technician_,Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,May-93,1993
557939,Hook  ,\/Hook__,,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,2,Nov-93,1993
449032,Huang Zhu ,\/Huang_Zhu_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Oct-93,1993
16022,Hunger  ,\/Hunger__,,Bad Characters,,No Hair,Male Characters,,Living Characters,2,Aug-93,1993
46763,Iskelior ,\/Iskelior_,,,,Blond Hair,Female Characters,,Living Characters,2,Oct-93,1993
246264,Jaime Zimmerman ,\/Jaime_Zimmerman_,Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2,Apr-93,1993
1513,Jonathan Chambers ,\/Jonathan_Chambers_,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,2,Oct-93,1993
247287,Jonathan Farmer ,\/Jonathan_Farmer_,,Bad Characters,,,Male Characters,,Living Characters,2,Apr-93,1993
27302,Julia Concepcion ,\/Julia_Concepcion_,Secret Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,2,Dec-93,1993
286719,Karbon ,\/Karbon_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Nov-93,1993
731136,Karia ,\/Karia_,No Dual Identity,Neutral Characters,,No Hair,,,Living Characters,2,Jan-93,1993
480140,Keith Roberts ,\/Keith_Roberts_,Public Identity,Good Characters,,,Male Characters,,Living Characters,2,Apr-93,1993
554097,Kevin Leary ,\/Kevin_Leary_,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,May-93,1993
286761,Laz-Fire ,\/Laz-Fire_,Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,2,Dec-93,1993
32146,Leecher ,\/Leecher_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Sep-93,1993
555945,Lester Selkirk ,\/Lester_Selkirk_,Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,2,Mar-93,1993
16633,Lodestone  ,\/Lodestone__,Secret Identity,,,,Male Characters,,Living Characters,2,Mar-93,1993
299122,Louis St. Croix ,\/Louis_St._Croix_,Public Identity,Good Characters,Black Eyes,Grey Hair,Male Characters,,Living Characters,2,Oct-93,1993
57937,Lysander ,\/Lysander_,,,,Auburn Hair,Male Characters,,Living Characters,2,Oct-93,1993
555944,Maggie Langella ,\/Maggie_Langella_,Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,Mar-93,1993
18575,Makio Yakaki ,\/Makio_Yakaki_,,,,Black Hair,Female Characters,,Living Characters,2,Feb-93,1993
32144,Mali ,\/Mali_,Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2,Sep-93,1993
53314,Manx ,\/Manx_,Secret Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,2,Dec-93,1993
22315,Maximilian Stone ,\/Maximilian_Stone_,Secret Identity,Good Characters,Blue Eyes,Bald,Male Characters,,Living Characters,2,Nov-93,1993
9024,Moira Brandon ,\/Moira_Brandon_,Public Identity,Good Characters,Brown Eyes,Grey Hair,Female Characters,,Deceased Characters,2,Nov-93,1993
288876,Morel ,\/Morel_,Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Feb-93,1993
15630,Mustard  ,\/Mustard__,Secret Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,2,Feb-93,1993
633377,Mutate 24-601 ,\/Mutate_24-601_,Secret Identity,,,Bald,Male Characters,,Living Characters,2,May-93,1993
93502,Nathaniel Great Owl ,\/Nathaniel_Great_Owl_,,,,,Male Characters,,Deceased Characters,2,Sep-93,1993
70939,Network  ,\/Network__,Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2,May-93,1993
97202,Neutron Bum ,\/Neutron_Bum_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Jan-93,1993
30186,Nyko Halfghanaghan ,\/Nyko_Halfghanaghan_,No Dual Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,2,Aug-93,1993
5290,Ocelot  ,\/Ocelot__,Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Mar-93,1993
54892,Orlando Sinclair ,\/Orlando_Sinclair_,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Jul-93,1993
288374,Payload ,\/Payload_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Dec-93,1993
409150,Peter Gyrich  ,\/Peter_Gyrich__,Secret Identity,Bad Characters,Red Eyes,Grey Hair,Male Characters,,Living Characters,2,Mar-93,1993
16861,Piecemeal  ,\/Piecemeal__,Secret Identity,Bad Characters,Red Eyes,Red Hair,Male Characters,,Living Characters,2,May-93,1993
39507,Pixil ,\/Pixil_,Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,2,Dec-93,1993
334914,Quinn McIntyre ,\/Quinn_McIntyre_,,Good Characters,,,Male Characters,,Living Characters,2,Oct-93,1993
15631,Salt ,\/Salt_,Secret Identity,,,,Male Characters,,Living Characters,2,Feb-93,1993
248182,Samuel Merrick ,\/Samuel_Merrick_,,Good Characters,,Blond Hair,Male Characters,,Living Characters,2,Oct-93,1993
335756,Scatter  ,\/Scatter__,Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,2,Dec-93,1993
53319,Seth Phalkon ,\/Seth_Phalkon_,Public Identity,Bad Characters,,Auburn Hair,Male Characters,,Living Characters,2,Dec-93,1993
288938,Shakata ,\/Shakata_,Secret Identity,Bad Characters,Green Eyes,Bald,Male Characters,,Living Characters,2,Oct-93,1993
748400,Shiv  ,\/Shiv__,Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Deceased Characters,2,Mar-93,1993
481320,Short Circuit ,\/Short_Circuit_,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,2,Oct-93,1993
15632,Shrew  ,\/Shrew__,Secret Identity,,,Red Hair,Female Characters,,Living Characters,2,Feb-93,1993
16971,Silkworm  ,\/Silkworm__,Secret Identity,Good Characters,,Green Hair,Male Characters,,Living Characters,2,Mar-93,1993
288968,Smith  ,\/Smith__,Secret Identity,Good Characters,,,Male Characters,,Living Characters,2,Dec-93,1993
16976,Snoop ,\/Snoop_,Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Jan-93,1993
257700,Sparky the Lightning Kid ,\/Sparky_the_Lightning_Kid_,,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Jan-93,1993
398868,Technovore ,\/Technovore_,Public Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Jul-93,1993
282469,Teddy Matson ,\/Teddy_Matson_,Public Identity,,,Brown Hair,Male Characters,,Living Characters,2,Mar-93,1993
62803,Thomas Greaves ,\/Thomas_Greaves_,Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,2,Jul-93,1993
509667,Thrym ,\/Thrym_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Oct-93,1993
248714,Todd Hunter ,\/Todd_Hunter_,,Bad Characters,,,Male Characters,,Living Characters,2,Aug-93,1993
83373,Tony Trainer ,\/Tony_Trainer_,,Bad Characters,,,Male Characters,,Living Characters,2,Dec-93,1993
32140,Transfaser ,\/Transfaser_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Sep-93,1993
244823,Tribune  ,\/Tribune__,Secret Identity,,,Black Hair,Male Characters,,Living Characters,2,Sep-93,1993
419799,Troubleshooter ,\/Troubleshooter_,Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2,Apr-93,1993
289012,Tudo Sokuto ,\/Tudo_Sokuto_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Nov-93,1993
246263,Victor Lillian ,\/Victor_Lillian_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Dec-93,1993
27596,Vor ,\/Vor_,Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,2,Jun-93,1993
126899,Walter Slocum ,\/Walter_Slocum_,Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,2,Feb-93,1993
289059,War-Crime ,\/War-Crime_,Secret Identity,Bad Characters,White Eyes,Bald,Male Characters,,Living Characters,2,Dec-93,1993
18829,Willard Jaxton ,\/Willard_Jaxton_,,,,,Male Characters,,Living Characters,2,Nov-93,1993
93218,Xan Fthgnr ,\/Xan_Fthgnr_,Secret Identity,Good Characters,,Blue Hair,Female Characters,,Living Characters,2,Sep-93,1993
21603,Zamanathan Rambunazeth ,\/Zamanathan_Rambunazeth_,,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,Jun-93,1993
18435,Afterburner ,\/Afterburner_,Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,2,Feb-94,1994
309454,Aftermath  ,\/Aftermath__,Public Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Jan-94,1994
18420,Agent 22 ,\/Agent_22_,Secret Identity,,,Black Hair,Female Characters,,Living Characters,2,Oct-94,1994
171617,Allegra ,\/Allegra_,Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,2,Mar-94,1994
349981,Anton Devine ,\/Anton_Devine_,,,,,Male Characters,,Living Characters,2,Apr-94,1994
244323,Armorer ,\/Armorer_,Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,2,Mar-94,1994
120256,Bailiff  ,\/Bailiff__,,Neutral Characters,,,Male Characters,,Living Characters,2,Sep-94,1994
29826,Baranka ,\/Baranka_,No Dual Identity,Neutral Characters,Brown Eyes,,Male Characters,,Living Characters,2,Jun-94,1994
63099,Barb  ,\/Barb__,Secret Identity,,Yellow Eyes,No Hair,Male Characters,,Living Characters,2,Jun-94,1994
235916,Barbara Rave ,\/Barbara_Rave_,No Dual Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,2,Feb-94,1994
16665,Benedict Kine ,\/Benedict_Kine_,,Bad Characters,,Grey Hair,Male Characters,,Living Characters,2,Oct-94,1994
57940,Blue Shark ,\/Blue_Shark_,Secret Identity,,,Blond Hair,Male Characters,,Living Characters,2,Mar-94,1994
57941,Bombadier  ,\/Bombadier__,Secret Identity,,,Black Hair,Male Characters,,Living Characters,2,Mar-94,1994
93018,Brian Lash ,\/Brian_Lash_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Jul-94,1994
558751,Brilliant One ,\/Brilliant_One_,Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,2,Apr-94,1994
480799,Burlos ,\/Burlos_,Public Identity,,Blue Eyes,Red Hair,Male Characters,,Living Characters,2,Aug-94,1994
73309,Chris Paxton ,\/Chris_Paxton_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Sep-94,1994
635463,Deadaim ,\/Deadaim_,,Bad Characters,,Blond Hair,Male Characters,,Living Characters,2,Feb-94,1994
16068,Desmond Kline ,\/Desmond_Kline_,Public Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,2,Jan-94,1994
639635,Drasil ,\/Drasil_,Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,2,Jul-94,1994
44197,Eleyn ,\/Eleyn_,,,,Blond Hair,Female Characters,,Living Characters,2,Jan-94,1994
685238,Elsa Chandler ,\/Elsa_Chandler_,Public Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,2,May-94,1994
18313,Enigmo ,\/Enigmo_,Secret Identity,,Brown Eyes,Red Hair,Male Characters,,Living Characters,2,Jan-94,1994
686539,Faze  ,\/Faze__,Secret Identity,,,,Male Characters,,Living Characters,2,Jul-94,1994
534239,Fletcher ,\/Fletcher_,Public Identity,Good Characters,,Grey Hair,Female Characters,,Living Characters,2,Dec-94,1994
21726,Godstalker ,\/Godstalker_,,,,,,,Living Characters,2,Nov-94,1994
530070,Gregory Slivovitz ,\/Gregory_Slivovitz_,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Aug-94,1994
309467,Herbert Isaacs ,\/Herbert_Isaacs_,Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Jan-94,1994
20233,James Raydar ,\/James_Raydar_,,Good Characters,,,Male Characters,,Living Characters,2,Jan-94,1994
505978,Jennifer Burke ,\/Jennifer_Burke_,,,,,Female Characters,,Living Characters,2,Aug-94,1994
280680,Jessie Drake ,\/Jessie_Drake_,,,Brown Eyes,Blond Hair,Female Characters,Transgender Characters,Living Characters,2,Mar-94,1994
260009,Jim Redfield ,\/Jim_Redfield_,Public Identity,,,Black Hair,Male Characters,,Living Characters,2,Nov-94,1994
639633,Jongalt ,\/Jongalt_,Public Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,2,Jul-94,1994
748149,Killobyte  ,\/Killobyte__,Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Mar-94,1994
247348,Lady Trident ,\/Lady_Trident_,Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,Jul-94,1994
83217,LaVoisin ,\/LaVoisin_,Secret Identity,,,Black Hair,Female Characters,,Living Characters,2,Jul-94,1994
63100,Link  ,\/Link__,Secret Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Jun-94,1994
480861,Lord Ludox ,\/Lord_Ludox_,Public Identity,,,Red Hair,Male Characters,,Deceased Characters,2,Aug-94,1994
507277,Luten ,\/Luten_,Public Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,2,Jun-94,1994
692306,Mack ,\/Mack_,Public Identity,,,Brown Hair,Male Characters,,Living Characters,2,Apr-94,1994
639634,Mara ,\/Mara_,Public Identity,Good Characters,Black Eyes,,Female Characters,,Living Characters,2,Jul-94,1994
18741,Marissa Paulsen ,\/Marissa_Paulsen_,Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,2,Feb-94,1994
43950,Maurice Fortuit ,\/Maurice_Fortuit_,Secret Identity,Good Characters,,Red Hair,Male Characters,,Deceased Characters,2,Oct-94,1994
692304,McCleod ,\/McCleod_,Public Identity,,,White Hair,Male Characters,,Living Characters,2,Apr-94,1994
731946,Mephitisoid ,\/Mephitisoid_,Secret Identity,Bad Characters,Yellow Eyes,White Hair,Male Characters,,Living Characters,2,Sep-94,1994
63101,Mister Nice ,\/Mister_Nice_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Jun-94,1994
480829,Moina ,\/Moina_,Public Identity,,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2,Aug-94,1994
171619,Munchkin ,\/Munchkin_,Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,2,Mar-94,1994
530071,Murder  ,\/Murder__,Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2,Aug-94,1994
642628,"Phillip Cussler, Jr. ","\/Phillip_Cussler,_Jr._",Public Identity,,Blue Eyes,Black Hair,Male Characters,,Living Characters,2,Aug-94,1994
